student_id,sleep_hours,addiction_score
7705,7.29,15.05
7706,8.29,2.31
7707,5.38,9.87
7708,7.19,14.77
7709,7.57,3.46
7710,5.92,10.75
7711,8.06,6.07
7712,4.01,14.34
7713,6.97,6.46
7714,7.07,14.87
7715,6.67,16.56
7716,7.15,16.52
7717,4.84,4.98
7718,7.42,15.18
7719,5.68,13.61
7720,6.26,6.28
7721,5.67,5.64
7722,6.37,10.16
7723,7.11,3.7
7724,8.19,13.41
7725,6.42,4.75
7726,5.62,2.86
7727,6.44,11.15
7728,7.44,3.03
7729,5.73,10.48
7730,6.07,15.12
7731,6.81,8.54
7732,5.47,15.23
7733,5.05,16.94
7734,4.7,2.73
7735,5.76,14.58
7736,4.24,3.41
7737,6.92,9.62
7738,4.88,9.8
7739,5.89,11.92
7740,5.35,1.39
7741,7.15,6.01
7742,8.25,11.49
7743,7.17,7.52
7744,6.71,15.32
7745,7.35,11.04
7746,4.15,3.05
7747,4.61,-0.26
7748,4.47,9.05
7749,4.49,10.32
7750,5.3,2.04
7751,6.66,9.34
7752,4.57,4.52
7753,8.68,3.83
7754,8.27,14.05
7755,8.86,14.7
7756,4.21,8.13
7757,8.26,10.66
7758,8.02,5.83
7759,8.51,8.16
7760,6.64,12.35
7761,7.94,12.64
7762,4.26,12.62
7763,4.38,10.62
7764,4.59,12.5
7765,8.57,6.21
7766,4.31,6.07
7767,4.5,14.27
7768,8.65,18.32
7769,4.54,13.33
7770,8.35,14.62
7771,7.95,9.39
7772,4.2,16.97
7773,4.11,15.48
7774,6.67,14.24
7775,8.99,12.31
7776,8.39,2.44
7777,5.55,11.7
7778,5.93,12.56
7779,5.94,15.72
7780,7.67,5.62
7781,5.71,11.96
7782,4.74,9.21
7783,7.74,12.89
7784,6.29,0.34
7785,4.38,11.58
7786,7.95,4.9
7787,6.93,1.22
7788,6.45,11.21
7789,7.37,3.77
7790,6.53,9.9
7791,7.24,17.9
7792,8.34,17.44
7793,7.07,5.88
7794,7.3,11.94
7795,7.07,8.45
7796,6.66,16.21
7797,4.86,14.86
7798,5.68,-0.7
7799,7.47,8.66
7800,6.13,6.75
7801,6.03,12.05
7802,7.8,8.82
7803,4.03,15.39
7804,7.39,11.81
7805,6.45,17.78
7806,5.88,15.82
7807,5.7,7.56
7808,4.86,13.9
7809,5.67,16.95
7810,5.96,14.97
7811,6.19,1.08
7812,7.36,5.08
7813,6.27,7.06
7814,7.98,9.62
7815,7.2,4.82
7816,4.95,8.39
7817,5.39,13.04
7818,4.4,10.39
7819,8.73,14.71
7820,8.43,4.62
7821,4.42,15.79
7822,6.87,15.33
7823,8.8,14.34
7824,7.74,14.6
7825,6.46,6.35
7826,5.21,15.61
7827,5.4,-1.67
7828,7.68,9.61
7829,7.9,9.67
7830,6.64,9.99
7831,4.6,3.4
7832,8.67,15.59
7833,8.22,7.83
7834,4.7,15.02
7835,4.28,13.9
7836,6.68,11.8
7837,5.42,9.0
7838,5.42,15.15
7839,4.44,7.38
7840,8.77,14.48
7841,8.15,13.56
7842,4.57,8.78
7843,8.38,6.83
7844,7.41,11.31
7845,5.63,3.79
7846,8.36,7.74
7847,6.99,1.71
7848,8.24,6.32
7849,6.35,7.55
7850,6.5,15.94
7851,5.46,12.08
7852,5.94,13.45
7853,6.84,0.19
7854,8.74,4.11
7855,7.0,15.25
7856,4.74,10.01
7857,4.03,6.94
7858,8.25,5.45
7859,5.82,14.03
7860,5.57,17.0
7861,8.0,0.04
7862,8.73,12.62
7863,7.74,11.75
7864,4.87,15.54
7865,5.96,15.89
7866,7.8,8.38
7867,8.53,13.32
7868,8.99,13.75
7869,6.56,14.04
7870,8.11,14.94
7871,4.23,14.97
7872,5.43,3.18
7873,5.86,0.62
7874,8.88,14.51
7875,4.02,3.24
7876,5.54,-0.62
7877,8.65,9.43
7878,5.53,13.46
7879,5.13,1.68
7880,7.65,11.45
7881,7.73,1.33
7882,6.36,4.86
7883,8.73,7.16
7884,5.01,1.9
7885,8.57,11.6
7886,7.78,15.13
7887,5.84,15.36
7888,8.03,5.81
7889,4.67,8.43
7890,4.65,8.38
7891,8.65,8.98
7892,4.47,7.19
7893,4.02,13.94
7894,5.95,3.63
7895,4.52,3.46
7896,8.32,15.45
7897,8.61,7.53
7898,6.41,16.33
7899,6.13,15.56
7900,6.7,12.92
7901,5.13,7.04
7902,5.49,12.24
7903,4.5,5.01
7904,6.23,5.46
7905,7.06,16.41
7906,8.65,9.69
7907,7.7,1.64
7908,7.62,10.48
7909,5.54,16.56
7910,8.44,5.41
7911,8.73,4.61
7912,8.66,7.67
7913,4.19,11.06
7914,7.02,11.46
7915,7.22,13.35
7916,5.48,8.67
7917,8.96,-0.1
7918,5.46,2.65
7919,5.08,4.76
7920,6.42,4.81
7921,5.62,4.48
7922,8.62,7.22
7923,6.2,2.51
7924,6.05,16.15
7925,7.13,13.99
7926,4.41,10.45
7927,7.78,2.76
7928,7.84,14.72
7929,6.37,14.44
7930,8.78,1.29
7931,6.9,11.93
7932,7.48,15.54
7933,8.62,7.95
7934,7.33,8.4
7935,6.16,9.02
7936,4.12,9.72
7937,7.64,10.16
7938,8.82,15.69
7939,6.35,14.18
7940,5.7,5.74
7941,6.6,8.7
7942,7.64,10.69
7943,4.0,7.31
7944,8.44,9.42
7945,8.43,17.12
7946,6.71,9.27
7947,4.61,7.0
7948,7.36,3.57
7949,4.69,6.75
7950,6.54,9.3
7951,4.47,7.33
7952,6.95,13.72
7953,5.59,2.42
7954,8.15,2.33
7955,8.0,9.96
7956,8.99,2.39
7957,5.29,18.09
7958,4.31,5.05
7959,6.22,9.14
7960,4.42,6.82
7961,4.89,9.31
7962,6.99,12.6
7963,6.96,8.94
7964,4.22,13.46
7965,6.21,10.64
7966,6.65,11.75
7967,5.34,14.28
7968,8.36,12.93
7969,4.81,10.63
7970,5.27,11.4
7971,4.78,15.94
7972,4.58,5.55
7973,8.39,8.93
7974,5.39,3.27
7975,7.61,6.54
7976,6.14,3.18
7977,7.18,16.5
7978,8.64,9.05
7979,8.22,14.84
7980,4.34,0.51
7981,8.23,7.32
7982,6.26,14.98
7983,5.75,6.54
7984,7.36,1.86
7985,8.75,10.94
7986,4.47,15.27
7987,7.84,7.86
7988,5.02,8.47
7989,5.9,10.68
7990,8.37,5.92
7991,6.73,11.63
7992,4.34,5.41
7993,6.54,7.07
7994,7.95,14.87
7995,6.64,13.93
7996,4.83,11.14
7997,6.23,10.66
7998,8.62,6.42
7999,7.29,2.14
8000,7.65,4.05
