student_id,study_hours,attendance,grades
4832,4.55,92.82,47.11
4833,1.35,62.27,42.15
4834,9.18,94.63,91.03
4835,7.58,88.93,99.61
4836,3.45,77.85,61.09
4837,5.47,96.98,66.3741177334196
4838,1.25,88.09,30.07
4839,4.05,97.24,59.53
4840,5.7,78.9,46.58
4841,5.66,78.12,69.91
4842,2.87,81.23,48.49
4843,7.99,62.62,107.93367385110872
4844,3.69,96.34,26.73
4845,6.22,86.71,46.9
4846,3.44,84.7,36.52
4847,4.83,97.06,94.9
4848,2.87,99.75,69.3
4849,6.7,66.54,55.39
4850,4.83,89.96,66.96
4851,1.15,83.2,33.99
4852,1.25,78.44,19.95
4853,5.24,99.1,93.71
4854,2.65,94.01,62.24
4855,6.27,87.87,66.7
4856,4.67,75.31,75.64
4857,6.89,86.64,82.45
4858,9.57,81.27,94.9118970360268
4859,5.76,69.97,67.91
4860,8.09,78.02,79.82961213970665
4861,7.78,68.49,75.65
4862,9.3,80.02,88.73077871780677
4863,2.93,88.81,27.06
4864,8.45,61.47,70.94788725707579
4865,9.15,90.62,91.8
4866,4.53,60.8,68.43
4867,3.82,80.69,83.06
4868,9.57,82.94,100.0
4869,6.65,90.45,53.17
4870,4.43,90.44,63.92
4871,8.13,76.7,76.5539300231175
4872,3.74,62.65,49.15
4873,2.59,87.74,67.01
4874,5.9,80.44,45.14
4875,6.1,73.32,71.48078015986349
4876,8.43,69.39,92.8776669441845
4877,5.11,64.79,76.67
4878,8.33,71.81,72.526711211123
4879,3.8,78.34,66.35507421343766
4880,6.18,79.1,66.6
4881,2.88,83.31,80.57
4882,4.47,74.5,53.26
4883,8.72,96.8,76.24431349439914
4884,2.94,79.83,19.89
4885,8.29,76.95,82.62
4886,3.55,61.93,58.42
4887,1.31,83.96,50.85
4888,1.99,84.11,70.97
4889,7.71,83.33,85.65129954795526
4890,3.36,95.5,93.72
4891,6.89,90.52,70.74
4892,7.29,94.7,73.81918798143515
4893,4.11,62.38,56.38
4894,5.27,72.73,60.81
4895,4.63,72.75,43.46
4896,9.53,86.28,100.0
4897,3.88,77.94,40.97
4898,2.65,91.1,67.81
4899,4.29,75.38,55.71
4900,7.03,68.86,90.72
4901,7.28,71.64,86.29
4902,9.32,67.3,99.05
4903,8.94,67.92,100.0
4904,3.59,68.67,33.86
4905,5.1,60.64,47.36
4906,7.73,88.64,67.29181607743422
4907,9.25,75.98,94.28
4908,4.03,60.91,59.01
4909,5.0,74.8,62.04
4910,9.1,96.21,94.74
4911,4.23,80.45,53.86
4912,5.32,99.47,65.83944946231762
4913,9.14,81.6,96.3559997924435
4914,8.22,98.51,84.08
4915,3.19,68.07,78.86
4916,3.92,71.6,74.09
4917,4.18,88.0,74.84
4918,9.21,99.47,100.0
4919,9.99,93.01,99.527831634696
4920,7.97,82.15,96.58
4921,5.36,63.41,37.41
4922,1.09,74.58,59.00109858285251
4923,7.28,63.46,86.56699848827161
4924,4.5,72.45,43.18
4925,6.7,70.35,64.03
4926,6.46,75.54,78.55
4927,5.33,93.49,52.03
4928,9.5,66.02,109.95102663480048
4929,1.21,72.24,54.77
4930,7.41,70.44,78.02493551993366
4931,4.69,71.85,43.46
4932,7.42,74.42,78.59
4933,7.08,69.77,74.57
4934,1.09,97.7,17.12
4935,3.57,76.8,58.39
4936,2.7,64.56,51.62
4937,2.5,78.71,44.2
4938,7.56,67.38,70.61522943822307
4939,3.16,68.65,75.98
4940,5.27,71.4,54.81
4941,3.22,64.99,44.79
4942,6.22,88.84,70.28
4943,7.49,91.68,85.01628588780721
4944,3.98,75.77,40.34
4945,6.43,87.56,94.39
4946,8.42,75.56,100.0
4947,1.85,66.56,11.68
4948,7.4,75.89,75.70659691397492
4949,3.91,82.28,75.25
4950,2.1,61.64,41.65
4951,5.91,86.18,58.8
4952,3.04,89.7,22.03
4953,8.39,94.4,78.74556737573
4954,1.39,64.11,45.46
4955,1.89,60.0,40.65
4956,5.69,62.93,48.14
4957,6.3,96.96,83.46
4958,7.57,90.62,75.47
4959,3.33,93.42,61.31
4960,8.58,80.68,91.87
4961,9.58,81.07,100.0
4962,5.49,71.94,54.1
4963,7.84,93.71,79.09771229809414
4964,5.72,93.19,62.71
4965,1.63,75.69,58.27
4966,3.94,73.17,61.55
4967,1.79,89.53,27.71
4968,9.9,61.05,77.48
4969,3.06,94.4,50.12
4970,6.72,77.85,86.99
4971,3.56,77.65,62.49
4972,6.88,86.76,65.78
4973,2.89,85.83,55.19
4974,8.07,70.64,71.19
4975,2.0,97.73,59.69
4976,9.06,99.45,90.29
4977,8.56,81.04,79.16
4978,7.11,82.46,88.55
4979,1.61,82.17,34.86
4980,2.88,79.43,50.67
4981,8.73,97.81,84.20827357452795
4982,2.1,69.79,31.68
4983,2.4,64.32,27.98
4984,5.9,97.18,79.07
4985,3.47,68.52,50.88
4986,3.0,89.97,42.92
4987,6.18,68.15,41.01
4988,4.35,98.41,94.35
4989,2.27,91.64,17.7
4990,5.81,96.75,80.49
4991,4.48,98.04,76.73
4992,7.61,63.38,82.39
4993,1.92,77.34,31.3
4994,6.59,85.92,95.84
4995,4.93,92.1,53.56
4996,4.65,69.66,37.81
4997,3.09,96.58,56.01
4998,1.27,68.84,35.96
4999,8.63,94.65,60.52003752603707
5000,3.94,80.51,62.45085511210443
5001,7.13,80.62,82.57
5002,9.53,74.96,91.33042545789291
5003,6.08,64.14,43.57
5004,4.57,73.88,53.01
5005,3.41,77.07,69.57
5006,9.41,79.16,93.94
5007,7.14,89.56,96.66
5008,6.99,74.08,87.33
5009,4.84,76.26,47.01
5010,8.61,96.24,79.99535151474376
5011,7.42,90.1,64.76444981423793
5012,3.55,60.91,55.42
5013,6.4,92.48,61.22
5014,4.87,99.6,90.85
5015,1.06,97.59,30.94
5016,8.27,93.44,87.48
5017,2.11,85.17,65.35
5018,5.59,71.13,48.59
5019,4.03,86.18,71.71
5020,4.08,87.82,82.58
5021,5.3,71.26,38.07
5022,9.97,70.21,100.0
5023,4.68,75.88,64.5
5024,2.64,85.65,60.6
5025,6.52,71.72,80.84
5026,3.13,82.23,67.55
5027,1.95,95.97,35.33
5028,1.45,71.8,49.49904901756099
5029,1.21,98.64,20.4
5030,4.88,78.93,80.31
5031,4.84,64.04,72.47986378881951
5032,2.67,62.2,22.39
5033,8.06,73.55,78.43577693902378
5034,2.16,70.35,55.26
5035,9.24,93.75,78.8942856947345
5036,6.29,89.51,88.57
5037,1.25,95.38,59.04
5038,9.67,83.57,75.32980580311948
5039,3.77,77.42,73.2
5040,5.05,70.82,65.96
5041,3.56,83.32,74.09
5042,7.56,84.72,88.88881444876726
5043,5.37,75.72,76.1
5044,2.19,97.46,71.41
5045,1.94,85.6,39.88
5046,7.53,93.5,71.9
5047,3.13,84.82,65.59
5048,2.24,72.66,46.66
5049,5.49,89.46,70.8
5050,8.22,69.21,75.6788682985935
5051,3.51,83.86,62.26
5052,3.49,76.09,46.42
5053,8.5,66.0,86.07
5054,2.33,76.53,51.39
5055,6.55,72.41,83.22
5056,9.6,64.49,77.13491604277326
5057,8.57,92.95,88.97
5058,1.56,79.94,20.62
5059,3.88,73.85,19.83
5060,2.28,80.2,58.52
5061,9.54,90.18,100.0
5062,9.87,60.73,100.0
5063,3.11,81.87,54.41228420854964
5064,7.03,79.17,98.91
5065,8.57,95.72,62.48240949966856
5066,3.1,82.24,81.03
5067,2.69,65.49,58.55
5068,1.1,75.55,48.79
5069,4.71,84.84,46.33
5070,9.09,61.84,83.86178983037294
5071,9.13,95.39,75.41616310922666
5072,2.15,62.71,15.36
5073,2.84,61.22,51.32
5074,4.67,60.08,80.55
5075,8.03,87.35,97.86
5076,6.51,78.24,96.77
5077,5.62,64.11,65.74
5078,6.33,94.25,94.74
5079,1.87,68.11,56.51
5080,5.3,73.05,60.22
5081,9.93,67.11,104.17545226738972
5082,1.8,97.07,41.79
5083,5.67,90.32,87.31
5084,3.66,88.96,37.77
5085,5.86,61.76,59.33
5086,6.16,80.91,88.87
5087,6.2,83.02,43.43
5088,8.67,75.3,67.0305286501294
5089,4.51,72.87,75.63
5090,5.65,94.08,83.74
5091,1.1,60.92,31.49
5092,8.11,85.01,100.0
5093,3.34,75.77,19.83
5094,8.35,86.64,100.0
5095,3.39,67.92,40.93
5096,1.1,69.55,33.429071977320326
5097,2.39,83.47,34.66
5098,9.87,99.2,107.65823999108378
5099,3.88,98.99,76.87
5100,1.98,69.96,52.87
5101,2.07,64.09,40.26
5102,3.79,83.61,74.25
5103,1.34,76.8,25.09
5104,5.6,90.47,81.93
5105,2.92,81.12,41.7
5106,5.67,80.42,63.23
5107,2.27,85.86,47.91085264650077
5108,4.87,65.06,31.71
5109,6.38,87.09,98.44670155354518
5110,1.56,79.54,28.7
5111,4.59,92.81,64.6
5112,3.72,65.55,15.14
5113,3.16,72.03,41.27
5114,6.44,98.01,87.5
5115,6.3,82.12,92.26
5116,6.68,97.17,98.31
5117,2.43,87.56,45.96
5118,3.57,97.06,27.5
5119,2.89,72.71,36.66
5120,5.86,63.62,87.95
5121,5.15,92.09,44.72
5122,3.97,92.18,42.62
5123,8.07,84.75,102.58517699065808
5124,1.85,83.18,73.03
5125,9.77,96.6,100.0
5126,2.05,67.06,20.46
5127,7.96,84.66,90.24840317006228
5128,4.31,61.99,65.56
5129,8.79,65.63,85.01
5130,1.67,77.49,28.32
5131,4.37,92.85,53.32543077943292
5132,4.02,89.33,47.0
5133,9.94,98.96,100.0
5134,9.87,61.79,100.0
5135,2.71,75.25,48.57
5136,6.67,66.35,85.15
5137,5.82,61.48,34.51
5138,2.39,70.58,52.2
5139,2.51,69.78,46.13
5140,9.9,76.8,99.73
5141,5.07,65.6,51.26
5142,2.13,79.54,63.29
5143,2.93,96.8,62.7
5144,3.42,89.93,64.37
5145,5.6,93.69,91.01
5146,4.02,92.19,38.3
5147,5.1,75.59,56.48
5148,2.5,88.36,44.65
5149,3.94,90.17,36.41
5150,1.63,68.23,24.46
5151,9.01,94.41,98.56
5152,2.79,78.31,41.79
5153,7.81,60.65,92.91
5154,4.15,85.74,73.16
5155,5.27,87.07,50.83
5156,3.62,82.07,67.54
5157,7.27,68.5,76.23
5158,8.6,79.29,89.68
5159,3.58,76.01,63.06
5160,3.18,98.99,52.32
5161,7.13,92.99,76.21
5162,2.76,90.48,32.242338855450576
5163,6.76,67.24,61.23
5164,1.85,73.24,50.83
5165,6.58,75.19,86.71577650498119
5166,5.62,79.71,65.56
5167,2.03,61.21,23.45945810854485
5168,6.84,83.72,106.46782553918432
5169,5.02,74.31,72.92
5170,2.95,82.47,23.47
5171,4.18,60.36,32.91
5172,5.43,72.86,64.97
5173,1.82,90.75,69.33
5174,9.62,80.04,82.101869091895
5175,6.99,91.56,58.0
5176,1.92,87.96,51.12
5177,8.41,94.2,98.03023556470116
5178,3.9,60.3,44.91
5179,6.37,70.45,48.45
5180,3.49,81.95,47.33
5181,7.6,97.64,88.04847696105895
5182,7.51,87.19,65.99201839519932
5183,5.97,78.26,83.39
5184,3.17,65.21,72.38
5185,3.28,79.73,47.83
5186,4.45,77.64,60.27
5187,2.31,91.14,29.92
5188,4.04,76.53,57.31
5189,7.16,72.75,63.50388286712988
5190,8.48,63.59,95.52
5191,3.99,61.86,38.91
5192,3.1,77.57,72.74
5193,8.49,73.87,84.38
5194,9.02,82.21,84.29372768745668
5195,4.69,88.48,70.82
5196,1.24,61.6,42.63
5197,7.25,79.85,63.34
5198,8.06,94.48,73.66489625293084
5199,1.16,78.21,49.88
5200,6.36,80.85,91.08
5201,6.3,79.47,83.25
5202,4.41,75.59,42.86
5203,7.75,64.4,79.04
5204,4.85,65.05,63.5
5205,7.09,67.16,74.07932259319644
5206,5.65,91.7,57.5
5207,3.24,71.01,52.27
5208,6.46,97.92,56.36
5209,7.63,92.41,89.7
5210,9.77,87.38,100.0
5211,4.42,88.82,68.04
5212,1.58,61.91,18.78
5213,9.89,82.74,100.0
5214,6.61,97.64,97.5
5215,9.52,61.56,94.45
5216,1.93,71.64,44.38
5217,4.08,62.06,55.53
5218,2.21,82.79,45.31
5219,8.52,64.65,98.06
5220,8.92,79.17,89.17174435478269
5221,5.51,88.8,65.61513313218104
5222,2.68,66.58,77.75706016102933
5223,2.14,90.21,34.97
5224,6.29,62.41,61.26
5225,5.56,65.98,42.3
5226,7.25,71.2,90.64
5227,3.75,91.84,52.33
5228,4.62,94.01,36.11
5229,1.19,68.82,3.6
5230,6.49,63.83,75.08
5231,4.81,93.92,61.54
5232,9.28,85.97,100.0
5233,6.78,66.31,47.07978789497216
5234,4.59,82.31,52.74
5235,3.37,94.89,69.61
5236,9.15,62.78,99.281506630085
5237,1.15,63.35,0.04
5238,3.94,70.94,61.76
5239,9.49,86.09,94.96
5240,6.89,67.12,85.76866626473802
5241,5.79,92.65,78.49
5242,2.83,90.02,67.97037582722291
5243,8.5,82.44,82.3082693685406
5244,2.84,64.64,27.71
5245,3.23,99.53,57.13
5246,2.73,79.6,30.85
5247,2.42,78.08,56.77
5248,9.58,99.82,98.7
5249,6.42,94.55,44.84
5250,6.74,78.25,77.56
5251,9.59,76.75,100.0
5252,3.08,63.84,7.94
5253,1.05,97.06,57.73
5254,6.39,93.75,63.2
5255,5.57,72.4,45.8
5256,5.3,90.13,69.68
5257,1.56,90.51,47.37
5258,5.09,69.12,55.94
5259,3.59,84.55,58.72
5260,3.47,70.2,54.32
5261,3.0,91.6,44.91
5262,3.99,66.15,62.29
5263,4.18,86.76,63.69
5264,3.78,73.04,51.87
5265,9.81,61.45,80.54
5266,9.39,64.95,72.28338580422627
5267,6.17,86.2,68.5
5268,9.83,69.6,82.31976401735055
5269,9.92,85.24,82.71
5270,4.2,76.59,69.42
5271,5.01,87.71,80.9
5272,9.63,79.72,74.55
5273,6.48,72.34,62.01
5274,2.92,65.83,54.25
5275,7.2,73.64,72.8074476250649
5276,2.85,85.4,48.06
5277,4.05,89.62,35.8
5278,3.05,66.41,65.43392476463347
5279,3.2,86.57,56.52
5280,1.04,67.17,51.06
5281,8.93,68.87,100.0
5282,3.66,81.25,32.29
5283,1.78,71.57,59.7
5284,1.78,86.46,70.10501886769947
5285,6.0,98.23,89.88
5286,9.94,65.96,80.41
5287,2.31,82.82,23.32
5288,1.9,96.93,56.37
5289,4.94,67.06,48.74
5290,6.07,74.67,68.90398308133864
5291,3.65,64.94,17.86
5292,3.72,85.68,45.35041783043333
5293,4.82,86.77,51.98
5294,3.83,86.57,68.75
5295,9.24,81.69,71.77949868310131
5296,1.38,89.85,31.48
5297,3.11,61.44,42.95821269463231
5298,8.28,98.3,94.27
5299,8.51,68.88,96.47
5300,2.0,64.86,23.88
5301,9.76,97.65,80.61
5302,7.24,93.22,76.8
5303,3.45,90.59,46.51
5304,5.1,64.19,64.81
5305,3.67,92.3,37.47
5306,2.35,84.36,34.85
5307,3.62,89.28,28.59
5308,6.22,99.12,77.01
5309,8.43,67.78,97.79
5310,4.27,80.18,45.45
5311,4.13,90.13,59.08
5312,5.21,77.35,57.44
5313,6.8,62.19,55.96
5314,7.76,64.46,63.0
5315,3.94,84.08,66.56
5316,6.28,71.4,86.59
5317,4.5,65.51,56.02
5318,7.45,73.6,100.0
5319,2.48,68.04,22.01
5320,3.31,60.96,49.16
5321,4.83,66.07,62.58
5322,9.0,95.32,78.2955590683598
5323,6.16,60.48,64.37
5324,9.69,90.95,100.0
5325,1.93,90.14,65.82
5326,5.14,82.57,38.25
5327,4.77,68.34,65.47
5328,6.4,95.12,79.36
5329,8.31,79.0,99.22
5330,8.57,66.93,72.23
5331,7.03,77.16,87.09
5332,6.77,67.8,47.66
5333,9.54,75.04,100.0
5334,4.45,79.87,53.38
5335,8.5,74.4,97.34
5336,9.29,86.28,100.0
5337,5.42,97.44,69.99773800802532
5338,7.56,73.93,65.62476641383658
5339,4.39,74.23,37.76
5340,2.43,89.53,31.24
5341,6.28,81.22,55.33
5342,2.77,77.15,37.89
5343,5.12,92.55,60.21
5344,8.86,95.64,85.47
5345,1.77,83.62,56.45
5346,1.27,67.4,39.88
5347,6.46,78.65,68.26
5348,3.98,80.17,55.99
5349,4.76,77.29,61.95
5350,4.65,70.5,68.91
5351,1.78,78.89,36.94
5352,1.03,77.86,48.57
5353,9.09,68.38,62.27856967406894
5354,2.96,96.14,61.04
5355,4.83,95.41,77.4
5356,9.75,90.38,78.30731000757197
5357,8.44,76.04,87.22
5358,1.97,74.81,66.68
5359,5.58,88.66,76.95
5360,7.57,84.32,90.23
5361,7.29,84.02,100.0
5362,7.85,64.96,92.1
5363,5.12,84.73,66.66
5364,2.58,96.07,43.14881980042756
5365,5.18,63.43,57.68
5366,6.83,73.57,67.88
5367,6.48,80.36,100.0
5368,1.63,87.44,48.67
5369,1.58,63.59,28.48
5370,9.69,94.91,100.0
5371,2.37,61.62,27.3
5372,3.65,94.31,61.14
5373,7.91,61.11,73.84223101949144
5374,4.69,66.14,53.35
5375,2.63,92.01,66.95
5376,5.21,94.41,59.65
5377,6.12,99.29,59.44
5378,5.07,64.63,62.53
5379,9.27,81.06,71.58262109187022
5380,3.56,63.09,69.29
5381,6.95,66.26,98.25
5382,2.01,66.98,42.01
5383,4.53,62.54,47.59
5384,7.67,95.72,59.01254277920896
5385,3.02,65.05,42.65
5386,6.31,85.17,89.61
5387,2.38,85.03,48.35
5388,1.92,67.95,69.27
5389,5.71,99.94,83.77
5390,7.08,73.89,60.39
5391,2.02,96.2,61.46
5392,9.26,97.93,90.61742429267431
5393,3.03,97.96,64.6
5394,2.08,90.11,37.58
5395,2.82,70.15,34.49
5396,2.53,64.83,64.62
5397,1.82,82.8,55.71
5398,8.18,74.4,93.36
5399,5.46,93.24,88.15
5400,4.5,89.8,57.8
5401,9.56,71.06,72.61412780765886
5402,4.34,60.68,50.33
5403,2.5,69.49,52.54
5404,3.47,82.68,58.56
5405,3.15,63.16,65.83
5406,5.49,86.33,42.97978070448842
5407,3.62,86.87,29.43
5408,5.64,66.78,61.21
5409,7.02,83.85,94.53
5410,8.0,84.28,64.1840140808414
5411,7.39,79.12,100.0
5412,2.85,98.13,31.62
5413,2.04,64.33,15.1
5414,5.88,76.27,92.42
5415,2.79,95.32,18.28
5416,1.76,75.45,6.672988564069667
5417,5.74,76.99,56.02
5418,3.94,86.73,63.99
5419,7.81,86.62,106.86651161106676
5420,3.83,60.92,42.32
5421,9.81,78.23,87.43
5422,7.83,73.34,109.79475480888313
5423,1.52,85.11,55.47
5424,5.58,82.23,71.38917114818706
5425,6.06,86.03,100.0
5426,7.26,86.15,91.69
5427,5.48,70.19,81.02666862373354
5428,5.35,69.86,47.9
5429,4.31,74.81,46.08
5430,3.44,69.68,70.96
5431,9.52,87.31,84.31749948069304
5432,3.86,84.11,67.05
5433,1.57,68.66,15.46
5434,2.51,95.36,54.67209851079347
5435,8.72,78.43,80.85314676796179
5436,6.28,65.08,82.25
5437,8.01,68.52,73.18626751561206
5438,8.28,81.59,80.69126078603968
5439,8.41,73.54,88.05
5440,5.96,94.05,69.3
5441,2.59,79.79,76.57919347699168
5442,2.33,96.61,44.65
5443,6.17,64.07,60.57
5444,4.3,86.74,59.92
5445,6.02,95.43,88.57
5446,5.49,71.72,62.4
5447,6.42,65.43,64.23
5448,1.29,78.27,70.49
5449,1.3,98.45,59.14
5450,7.49,85.34,87.06
5451,2.74,85.76,50.71
5452,6.87,86.86,57.43
5453,5.92,61.59,48.15
5454,9.84,77.83,93.07
5455,8.52,63.1,69.46892175533475
5456,4.72,72.63,71.45
5457,6.55,92.86,88.14
5458,2.06,86.25,62.72
5459,4.48,99.82,48.91
5460,7.6,66.89,92.6
5461,6.6,75.88,100.0
5462,5.36,92.39,73.7
5463,2.59,68.63,24.16221180748866
5464,8.23,66.15,74.31
5465,3.46,77.1,30.22
5466,8.38,75.35,94.7081740532658
5467,6.5,99.21,78.11
5468,4.35,78.25,65.9
5469,1.37,94.44,25.12
5470,3.09,95.52,85.41822924131132
5471,9.0,66.31,100.0
5472,8.36,88.61,99.93
5473,6.17,71.1,71.93
5474,5.2,63.79,31.36
5475,6.82,94.99,99.13
5476,5.2,71.7,61.63
5477,6.8,73.81,59.29
5478,3.77,72.96,54.34
5479,8.55,68.01,81.90306830552028
5480,7.32,77.38,58.51227711332388
5481,3.97,77.13,55.79
5482,8.48,76.35,81.56678171904515
5483,5.39,96.65,91.83
5484,2.57,73.59,60.74
5485,1.7,61.22,37.51
5486,7.3,67.14,69.06
5487,8.79,88.86,75.296153380902
5488,8.27,83.63,70.11691539758228
5489,6.9,98.07,67.49
5490,2.27,87.78,63.44
5491,1.85,67.77,7.02
5492,4.11,64.83,46.41533148777375
5493,8.69,80.83,100.0
5494,9.66,86.61,103.53766042634524
5495,3.17,66.63,74.66
5496,7.86,84.07,95.14
5497,6.16,94.6,54.39
5498,1.29,89.1,51.1
5499,5.89,86.57,71.37
5500,8.25,91.57,75.61
5501,3.49,64.16,32.25
5502,9.08,68.15,81.24757167835688
5503,3.13,61.52,47.39
5504,1.69,65.8,70.47895776724563
5505,2.44,96.53,63.05
5506,8.53,68.89,82.05412730916905
5507,4.76,86.48,69.9
5508,8.17,87.66,84.18
5509,5.78,85.81,76.32829636292986
5510,5.33,82.16,47.72
5511,8.26,79.45,78.83
5512,4.81,76.8,57.04
5513,8.22,96.68,89.28
5514,1.91,60.38,52.62
5515,6.73,62.14,34.95
5516,7.32,79.7,59.660041603225
5517,9.09,73.22,68.02418045989454
5518,3.02,76.33,30.72
5519,6.44,99.91,61.03408923968673
5520,4.9,91.01,69.02
5521,4.44,95.1,50.42
5522,1.96,74.74,42.26
5523,2.21,69.58,61.96
5524,8.53,90.72,105.62081697722948
5525,7.75,92.3,74.90531631629692
5526,4.44,82.0,67.39
5527,8.46,95.84,88.66524012447829
5528,1.73,98.69,69.57
5529,6.62,78.84,87.02
5530,8.81,68.91,100.0
5531,8.55,80.68,106.16826150950806
5532,4.36,99.58,63.92
5533,7.71,71.72,92.94
5534,4.85,84.7,42.82
5535,8.56,87.76,98.46
5536,5.78,68.56,71.02
5537,7.88,83.54,92.09
5538,1.71,72.58,24.84
5539,6.31,94.17,75.7
5540,5.95,88.59,69.64
5541,6.49,93.05,80.98
5542,7.26,67.99,100.0
5543,9.26,61.38,82.78096588980691
5544,8.07,94.02,73.44286445917172
5545,2.98,75.47,56.14
5546,8.43,67.19,78.7
5547,2.1,63.68,54.76
5548,6.6,80.66,73.4
5549,8.94,66.01,69.75940981502661
5550,1.91,82.67,54.43
5551,8.65,89.09,100.0
5552,8.19,81.4,84.96
5553,5.53,96.15,42.39
5554,3.78,66.22,34.91
5555,4.65,79.76,32.91
5556,9.72,66.53,99.06
5557,2.82,95.04,52.53
5558,6.22,97.29,75.47
5559,1.75,76.0,54.57
5560,2.96,72.23,56.97
5561,7.87,71.17,77.23
5562,3.72,94.39,77.31
5563,9.87,87.3,87.98076962195906
5564,5.51,95.22,93.82
5565,5.65,64.7,55.44397330438685
5566,1.33,79.04,64.7
5567,9.61,87.05,91.99
5568,2.57,95.88,72.15
5569,5.85,75.28,72.29
5570,4.56,72.52,51.67
5571,4.74,96.52,77.26
5572,6.79,61.9,65.49
5573,6.96,79.18,85.8
5574,2.39,78.35,33.67
5575,5.5,65.84,58.53
5576,8.11,75.8,88.34
5577,4.99,88.9,46.66
5578,2.49,74.67,58.53
5579,3.82,72.39,54.12
5580,2.91,91.28,23.57620979498286
5581,2.13,99.55,49.066649717831055
5582,4.4,91.17,42.2
5583,5.87,93.85,53.53
5584,1.65,97.58,55.590013964569096
5585,6.43,92.07,80.34
5586,9.94,99.21,98.07787519092902
5587,9.68,89.89,74.31898654020277
5588,8.46,86.46,93.12829564776212
5589,3.4,87.73,35.56463747351618
5590,1.2,96.0,55.62
5591,8.5,87.32,100.0
5592,1.5,90.45,14.77
5593,2.85,68.64,40.61
5594,5.9,96.51,39.39
5595,2.61,77.89,27.73
5596,8.5,66.44,67.78
5597,7.99,91.99,81.86
5598,7.8,74.26,55.90903027781094
5599,8.35,67.36,87.87
5600,2.98,70.25,53.08
5601,7.56,61.4,75.82
5602,4.2,63.62,44.26
5603,7.0,83.7,95.74
5604,2.1,94.65,39.22
5605,7.35,77.94,100.0
5606,9.75,85.04,100.0
5607,1.39,92.39,41.23885832830221
5608,1.84,74.27,55.97127594199817
5609,2.11,86.17,33.48
5610,4.88,74.02,60.54
5611,3.62,85.71,39.25
5612,8.26,68.7,100.0
5613,5.26,99.11,89.78
5614,5.36,63.05,38.16
5615,7.45,80.21,67.61947754047138
5616,4.26,71.45,70.37
5617,4.18,84.03,31.88
5618,7.81,77.13,79.54
5619,8.02,72.27,70.74164540968738
5620,1.13,70.0,38.16
5621,2.29,67.3,36.9
5622,2.92,91.32,57.84
5623,4.16,68.89,67.33
5624,3.62,90.94,46.8
5625,7.02,79.4,74.47775846064701
5626,8.45,62.89,97.98
5627,2.73,66.62,67.18
5628,6.07,95.72,107.72527989787888
5629,4.31,84.11,43.79
5630,5.55,67.37,68.0
5631,6.59,88.15,50.58
5632,9.04,92.93,70.42736515546514
5633,2.73,73.23,49.87937047491855
5634,1.78,82.26,12.01
5635,6.64,71.74,74.07
5636,4.55,63.2,87.45
5637,2.47,75.98,61.06933186341058
5638,2.05,90.06,58.86
5639,6.03,78.35,38.76202534409552
5640,3.7,76.21,52.46
5641,9.98,74.64,90.01
5642,4.65,78.36,59.00892647141751
5643,2.91,72.73,40.55
5644,6.66,84.49,94.88
5645,3.2,62.54,39.45
5646,5.45,92.3,56.08
5647,5.34,66.93,47.863637298771295
5648,5.08,85.34,49.93
5649,8.16,78.0,82.25
5650,2.95,90.94,65.70683801641411
5651,9.14,93.05,88.37
5652,8.12,68.17,64.5242536453268
5653,4.0,87.09,76.53
5654,2.63,67.6,59.07
5655,3.52,64.96,22.59
5656,3.99,97.21,40.95
5657,6.01,66.58,68.36
5658,1.42,69.13,56.35932211413805
5659,9.23,65.21,100.0
5660,1.89,78.81,64.4
5661,3.51,96.78,52.16
5662,1.98,70.56,52.26
5663,3.31,81.67,35.01
5664,8.54,76.46,62.64174047972634
5665,6.54,73.44,82.98
5666,3.05,82.89,56.01
5667,8.85,82.36,95.15259915393776
5668,8.21,74.37,69.45923642768011
5669,7.78,94.02,68.11220264485264
5670,8.63,62.13,95.19
5671,6.58,63.41,87.04
5672,5.51,99.63,57.49692549639226
5673,4.37,89.91,41.36
5674,3.01,92.16,74.87
5675,6.02,84.11,76.62
5676,9.01,76.79,94.0844926292403
5677,6.35,85.17,99.15
5678,9.28,63.7,95.70569891814054
5679,4.21,90.31,80.52
5680,7.26,81.63,62.61839445644297
5681,6.84,98.27,57.33
5682,7.03,85.5,85.82
5683,6.81,66.07,62.06
5684,2.99,79.1,44.53
5685,2.29,62.31,14.96
5686,9.81,89.82,100.0
5687,1.41,80.07,23.87754323271928
5688,5.21,74.79,56.87
5689,4.83,98.74,75.56622402515883
5690,4.24,97.62,47.44
5691,8.04,98.11,100.0
5692,7.71,68.84,74.03
5693,9.15,89.14,96.61
5694,4.56,97.82,91.52
5695,6.08,82.83,43.79
5696,9.03,68.57,82.18782062735693
5697,9.94,92.71,95.83
5698,9.72,95.2,80.72473527218486
5699,7.46,88.13,87.64
5700,2.29,71.74,41.44
5701,1.21,67.63,57.46
5702,8.43,84.97,100.0
5703,8.57,79.31,100.0
5704,7.72,86.75,83.68349526691789
5705,3.52,64.47,53.82
5706,6.76,65.44,71.63
5707,3.85,74.52,41.32
5708,5.06,70.35,78.27
5709,4.44,84.77,24.49
5710,9.22,74.7,100.0
5711,3.11,87.36,43.21
5712,6.2,90.75,67.05
5713,4.25,67.49,42.1
5714,6.97,96.79,83.6
5715,6.08,91.49,50.12
5716,9.32,85.07,96.33
5717,1.91,96.36,35.62
5718,2.99,70.63,18.08
