student_id,age,gender,stress_level,social_activity
4837,22,Female,Medium,3.17
4838,24,Female,Medium,0.52
4839,19,Other,Medium,3.16
4840,21,Male,Low,0.88
4841,17,Male,Medium,4.44
4842,19,Female,Medium,1.24
4843,17,Female,Medium,4.03
4844,20,Female,Low,1.0
4845,22,Female,Low,2.79
4846,16,Female,Low,4.56
4847,22,Female,Medium,1.48
4848,21,Female,Medium,0.41
4849,21,Other,Medium,2.76
4850,23,Female,Medium,0.86
4851,23,Male,Low,3.64
4852,21,Male,Low,2.95
4853,18,Female,Medium,1.73
4854,20,Male,Medium,3.53
4855,17,Female,Low,1.19
4856,20,Male,Medium,4.59
4857,24,Male,Medium,1.73
4858,16,Female,Low,3.81
4859,20,Male,Medium,1.29
4860,21,Male,Low,3.57
4861,22,Male,High,0.16
4862,24,Female,Low,1.48
4863,21,Male,Low,0.46
4864,20,Female,Low,2.26
4865,22,Male,High,2.18
4866,16,Female,Medium,1.8
4867,20,Male,Medium,4.91
4868,17,Male,Medium,1.22
4869,19,Male,Low,3.96
4870,22,Male,Medium,2.24
4871,20,Female,Low,1.67
4872,21,Male,Medium,1.02
4873,17,Male,Medium,3.17
4874,18,Female,Low,1.67
4875,22,Male,Medium,4.06
4876,17,Male,Low,4.84
4877,21,Female,Medium,1.14
4878,20,Female,Low,0.64
4879,16,Male,Medium,1.58
4880,19,Male,Low,2.34
4881,17,Other,Medium,1.5
4882,19,Male,Medium,4.85
4883,16,Other,High,3.9
4884,17,Male,Low,4.83
4885,23,Female,High,1.87
4886,21,Male,Medium,1.52
4887,17,Female,Medium,2.04
4888,21,Male,Medium,2.61
4889,24,Female,Low,3.71
4890,22,Male,Medium,4.41
4891,24,Male,Medium,2.32
4892,20,Female,High,1.45
4893,22,Female,Medium,1.59
4894,22,Female,Low,3.48
4895,18,Male,Low,2.84
4896,22,Female,Medium,2.43
4897,16,Male,Low,1.01
4898,24,Other,Medium,4.38
4899,21,Female,Medium,3.91
4900,20,Male,Medium,0.7
4901,22,Female,High,1.84
4902,20,Female,Medium,2.71
4903,20,Male,Medium,2.27
4904,22,Female,Low,1.99
4905,22,Male,Low,3.59
4906,18,Female,Low,0.27
4907,18,Male,Medium,2.36
4908,18,Male,Medium,1.31
4909,21,Male,Medium,0.42
4910,21,Female,High,2.32
4911,18,Female,Medium,0.86
4912,18,Other,Low,1.29
4913,23,Male,Medium,2.54
4914,23,Male,Medium,4.87
4915,22,Female,Medium,3.42
4916,19,Female,Medium,1.4
4917,19,Male,Medium,1.91
4918,18,Male,Medium,2.03
4919,20,Female,Low,0.77
4920,18,Male,Medium,0.8
4921,23,Female,Low,0.74
4922,22,Female,Medium,2.61
4923,18,Female,High,3.37
4924,24,Female,Low,2.95
4925,20,Male,Medium,4.89
4926,24,Female,Medium,0.63
4927,22,Female,Low,4.93
4928,22,Male,Medium,2.33
4929,21,Female,Medium,1.09
4930,17,Male,Low,4.72
4931,24,Female,Low,2.34
4932,21,Male,High,1.74
4933,23,Female,High,1.07
4934,16,Male,Low,1.34
4935,20,Male,Medium,4.9
4936,16,Other,Medium,1.52
4937,23,Female,Medium,4.89
4938,23,Male,Low,1.65
4939,16,Male,Medium,1.16
4940,24,Male,Low,0.92
4941,17,Female,Medium,2.06
4942,24,Female,Medium,1.18
4943,16,Female,Low,3.48
4944,24,Female,Low,1.2
4945,19,Female,Medium,4.18
4946,24,Male,Medium,4.17
4947,22,Male,Low,1.43
4948,21,Female,Low,3.77
4949,20,Female,Medium,4.29
4950,24,Female,Medium,2.95
4951,17,Female,Low,1.83
4952,17,Female,Low,2.2
4953,24,Female,Low,3.93
4954,18,Male,Medium,1.47
4955,23,Male,Medium,1.67
4956,24,Other,Low,0.8
4957,23,Female,Medium,2.0
4958,19,Male,High,0.43
4959,16,Male,Medium,1.61
4960,19,Male,High,1.87
4961,24,Male,Medium,1.28
4962,17,Female,Low,0.51
4963,18,Male,Low,2.61
4964,23,Female,Medium,4.33
4965,21,Male,Medium,1.68
4966,23,Female,Medium,1.18
4967,22,Male,Low,1.43
4968,20,Female,High,4.31
4969,24,Female,Low,2.64
4970,19,Female,Medium,0.65
4971,21,Male,Medium,3.55
4972,17,Male,Low,0.77
4973,17,Male,Medium,0.3
4974,17,Male,Medium,1.28
4975,22,Female,Medium,0.84
4976,17,Female,High,3.02
4977,17,Female,High,2.42
4978,24,Female,Medium,3.62
4979,22,Male,Low,2.56
4980,18,Male,Low,2.1
4981,18,Male,High,2.63
4982,22,Female,Medium,2.17
4983,20,Female,Low,0.19
4984,21,Male,Medium,3.4
4985,23,Male,Medium,4.81
4986,24,Female,Medium,2.11
4987,16,Female,Low,2.12
4988,18,Female,Medium,0.23
4989,22,Male,Low,4.45
4990,21,Male,Medium,4.65
4991,22,Other,Medium,4.07
4992,23,Female,Medium,0.53
4993,21,Male,Low,4.5
4994,18,Female,Medium,0.12
4995,17,Female,Low,2.22
4996,22,Male,Low,2.5
4997,16,Male,Low,4.17
4998,18,Male,Medium,3.75
4999,19,Male,Low,3.99
5000,16,Female,Low,4.34
5001,20,Male,Medium,2.38
5002,18,Female,Low,3.9
5003,17,Other,Medium,0.34
5004,18,Male,Medium,2.22
5005,23,Male,Medium,0.15
5006,21,Female,Medium,4.58
5007,22,Female,High,4.79
5008,21,Female,Medium,0.42
5009,21,Male,Low,2.66
5010,18,Male,High,1.63
5011,23,Female,Low,1.71
5012,22,Other,Medium,2.25
5013,22,Male,Medium,0.63
5014,21,Female,Medium,0.9
5015,20,Male,Low,2.89
5016,23,Other,High,0.09
5017,20,Female,Medium,3.0
5018,24,Male,Low,1.59
5019,24,Female,Medium,4.16
5020,16,Male,Medium,3.0
5021,21,Male,Low,3.54
5022,22,Male,Medium,0.57
5023,18,Male,Medium,1.33
5024,22,Male,Medium,4.98
5025,22,Female,Medium,2.17
5026,17,Female,Medium,1.79
5027,22,Male,Low,4.37
5028,16,Female,Medium,0.17
5029,20,Female,Low,2.67
5030,24,Other,Medium,1.05
5031,22,Female,Medium,1.84
5032,22,Male,Low,1.0
5033,17,Male,Low,0.19
5034,23,Female,Medium,2.08
5035,18,Male,Low,3.95
5036,23,Male,Medium,4.76
5037,18,Male,Medium,3.12
5038,22,Male,High,1.94
5039,17,Male,Medium,3.85
5040,19,Female,Medium,2.53
5041,21,Male,Medium,1.84
5042,24,Female,Low,0.9
5043,20,Female,Medium,3.98
5044,24,Male,Medium,2.5
5045,20,Male,Medium,4.82
5046,23,Male,Medium,4.01
5047,16,Male,Medium,2.1
5048,22,Male,Medium,3.7
5049,19,Male,Medium,2.27
5050,20,Female,Low,0.4
5051,21,Female,Low,2.58
5052,20,Male,Low,4.33
5053,16,Male,High,4.28
5054,24,Female,Medium,2.87
5055,17,Female,Medium,1.9
5056,24,Female,High,0.05
5057,17,Female,Medium,1.56
5058,24,Male,Low,4.95
5059,21,Male,Low,3.63
5060,24,Female,Medium,3.59
5061,21,Male,Medium,3.81
5062,21,Other,Medium,3.1
5063,17,Female,Medium,2.93
5064,23,Female,Medium,2.27
5065,18,Male,High,2.22
5066,22,Female,Medium,4.35
5067,20,Female,Medium,1.97
5068,18,Male,Medium,4.2
5069,16,Male,Low,4.19
5070,23,Female,Low,3.85
5071,18,Female,Low,0.19
5072,17,Male,Low,0.74
5073,16,Male,Medium,1.57
5074,19,Female,Medium,4.24
5075,23,Female,Medium,4.37
5076,18,Female,Medium,0.21
5077,16,Female,Low,1.62
5078,19,Male,Medium,4.25
5079,24,Female,Medium,1.25
5080,16,Male,Medium,4.88
5081,17,Female,Low,2.45
5082,24,Female,Low,4.69
5083,17,Male,Medium,2.14
5084,18,Male,Low,1.62
5085,22,Female,Medium,1.81
5086,18,Male,Medium,4.42
5087,24,Male,Low,1.65
5088,21,Female,High,3.35
5089,18,Male,Medium,2.35
5090,24,Female,Medium,4.71
5091,16,Male,Medium,0.8
5092,18,Female,Medium,2.14
5093,16,Male,Low,0.62
5094,17,Male,Medium,2.89
5095,23,Female,Low,2.01
5096,22,Female,Low,0.3
5097,17,Male,Medium,4.25
5098,17,Male,High,1.88
5099,24,Female,Medium,2.47
5100,21,Female,Medium,2.04
5101,20,Other,Medium,2.44
5102,21,Other,Medium,0.08
5103,24,Female,Low,4.08
5104,22,Male,Medium,1.66
5105,24,Female,Low,3.62
5106,19,Female,Medium,0.32
5107,17,Male,Low,2.62
5108,23,Male,Low,4.54
5109,19,Male,Medium,1.99
5110,24,Male,Low,0.99
5111,19,Male,Medium,0.5
5112,23,Female,Low,4.3
5113,24,Female,Low,1.19
5114,24,Female,Medium,4.88
5115,19,Male,Medium,1.24
5116,16,Male,Medium,2.4
5117,18,Female,Medium,2.29
5118,24,Male,Low,0.31
5119,19,Female,Low,2.66
5120,20,Other,Medium,3.36
5121,22,Male,Low,3.71
5122,20,Male,Low,2.61
5123,19,Male,Medium,4.06
5124,17,Other,Medium,3.76
5125,17,Female,High,0.97
5126,19,Female,Low,2.01
5127,24,Male,Low,0.71
5128,23,Other,Medium,0.67
5129,18,Male,High,3.56
5130,24,Male,Low,2.65
5131,20,Female,Low,3.0
5132,18,Female,Low,3.66
5133,20,Male,Medium,1.39
5134,19,Male,Medium,2.01
5135,23,Male,Medium,3.03
5136,20,Male,Medium,0.48
5137,23,Male,Low,4.17
5138,24,Other,Medium,1.72
5139,19,Female,Low,3.29
5140,22,Female,Medium,4.98
5141,17,Female,Low,2.38
5142,21,Female,Medium,1.08
5143,23,Female,Medium,1.08
5144,22,Female,Medium,0.3
5145,22,Male,Medium,3.84
5146,23,Female,Low,1.47
5147,22,Female,Medium,0.86
5148,20,Female,Medium,3.57
5149,22,Other,Low,1.55
5150,18,Male,Low,3.0
5151,20,Female,Medium,2.09
5152,22,Male,Low,1.67
5153,24,Female,Medium,2.45
5154,17,Male,Medium,1.57
5155,19,Male,Medium,4.35
5156,22,Male,Medium,0.37
5157,16,Female,Medium,0.15
5158,17,Male,Medium,2.03
5159,24,Female,Medium,0.86
5160,22,Male,Low,3.72
5161,22,Female,High,1.77
5162,21,Female,Low,1.31
5163,18,Male,Low,1.8
5164,18,Male,Medium,1.1
5165,17,Female,Medium,1.5
5166,21,Female,Medium,2.84
5167,19,Female,Low,4.32
5168,20,Male,Medium,1.85
5169,18,Female,Medium,1.6
5170,21,Other,Low,3.91
5171,18,Male,Low,0.11
5172,23,Male,Medium,1.51
5173,24,Male,Medium,2.26
5174,19,Female,Low,3.0
5175,24,Female,Low,0.78
5176,22,Male,Medium,2.16
5177,18,Male,High,2.83
5178,22,Male,Low,2.55
5179,16,Male,Low,2.87
5180,18,Male,Low,3.31
5181,21,Other,High,1.9
5182,19,Male,High,0.32
5183,22,Male,Medium,0.28
5184,18,Female,Medium,4.29
5185,16,Female,Low,3.39
5186,24,Female,Medium,3.82
5187,21,Male,Low,4.64
5188,23,Male,Medium,3.75
5189,18,Female,High,3.46
5190,23,Female,Medium,3.28
5191,17,Male,Low,1.29
5192,19,Female,Medium,4.79
5193,18,Female,Medium,2.71
5194,16,Male,High,1.11
5195,22,Female,Medium,1.05
5196,17,Female,Medium,4.08
5197,19,Male,High,1.25
5198,24,Female,High,0.21
5199,21,Female,Medium,2.14
5200,23,Female,Medium,4.09
5201,17,Male,Medium,2.07
5202,22,Male,Low,4.02
5203,21,Female,High,4.14
5204,24,Male,Medium,4.29
5205,22,Male,High,2.94
5206,16,Male,Low,3.5
5207,23,Male,Medium,1.31
5208,18,Other,Low,0.5
5209,17,Male,Medium,2.66
5210,18,Other,Medium,0.05
5211,21,Male,Medium,2.33
5212,18,Female,Low,0.51
5213,20,Male,Medium,0.54
5214,21,Female,Medium,4.35
5215,23,Female,High,3.2
5216,22,Male,Low,3.23
5217,23,Female,Medium,2.02
5218,18,Male,Medium,2.07
5219,19,Female,Medium,1.52
5220,21,Other,High,2.17
5221,22,Female,Low,2.94
5222,24,Female,Medium,0.93
5223,16,Male,Low,1.31
5224,23,Male,Medium,2.47
5225,23,Male,Low,1.92
5226,21,Female,High,4.1
5227,19,Female,Medium,4.11
5228,18,Male,Low,1.68
5229,18,Female,Low,2.25
5230,21,Male,Medium,4.88
5231,23,Male,Medium,4.14
5232,22,Female,Medium,1.08
5233,16,Male,Low,1.4
5234,21,Female,Medium,0.42
5235,22,Male,Medium,3.39
5236,22,Female,High,1.58
5237,24,Male,Low,2.68
5238,20,Male,Medium,3.84
5239,16,Female,High,4.18
5240,17,Female,Medium,1.63
5241,19,Male,Medium,1.19
5242,20,Male,Medium,4.24
5243,24,Female,Low,1.91
5244,16,Male,Low,4.11
5245,18,Female,Medium,0.75
5246,20,Female,Low,4.56
5247,18,Male,Medium,2.42
5248,19,Male,High,0.85
5249,18,Female,Low,2.68
5250,19,Male,Medium,4.35
5251,16,Female,Medium,1.95
5252,23,Male,Low,0.89
5253,19,Female,Medium,2.88
5254,22,Male,Low,4.17
5255,17,Female,Low,0.61
5256,17,Male,Medium,0.21
5257,21,Male,Medium,0.28
5258,17,Female,Medium,1.15
5259,21,Male,Medium,0.04
5260,17,Male,Medium,2.14
5261,19,Male,Low,3.49
5262,22,Male,Medium,3.55
5263,23,Female,Medium,3.18
5264,18,Female,Medium,1.48
5265,24,Male,Medium,3.68
5266,17,Female,High,2.88
5267,23,Female,Medium,4.31
5268,23,Female,Low,2.39
5269,19,Male,High,0.9
5270,16,Female,Medium,3.17
5271,16,Female,Medium,0.75
5272,17,Female,High,4.82
5273,24,Male,Medium,3.52
5274,17,Male,Medium,3.78
5275,17,Female,Low,3.4
5276,21,Male,Medium,0.49
5277,22,Female,Low,2.33
5278,22,Male,Medium,3.26
5279,24,Female,Medium,1.15
5280,21,Female,Medium,3.4
5281,23,Female,Medium,4.1
5282,21,Female,Low,1.37
5283,17,Female,Medium,1.0
5284,16,Male,Medium,4.42
5285,20,Female,Medium,0.03
5286,24,Male,High,1.28
5287,23,Female,Low,2.03
5288,19,Male,Medium,3.36
5289,20,Female,Low,4.99
5290,20,Female,Medium,1.85
5291,21,Male,Low,4.74
5292,18,Male,Low,1.83
5293,20,Other,Medium,3.48
5294,17,Male,Medium,0.83
5295,16,Male,High,2.3
5296,16,Male,Medium,4.36
5297,22,Other,Low,1.6
5298,17,Other,Medium,0.53
5299,19,Female,Medium,2.61
5300,20,Female,Low,2.2
5301,22,Male,High,1.15
5302,17,Other,Medium,4.53
5303,21,Male,Medium,3.01
5304,16,Male,Medium,1.74
5305,22,Male,Low,4.98
5306,24,Female,Low,0.69
5307,20,Female,Low,4.24
5308,20,Male,Medium,1.15
5309,19,Other,Medium,1.2
5310,18,Male,Low,2.49
5311,24,Male,Medium,3.31
5312,20,Male,Medium,3.45
5313,23,Female,Low,0.11
5314,24,Female,High,1.43
5315,20,Male,Medium,3.3
5316,24,Female,Medium,4.45
5317,17,Male,Medium,3.35
5318,24,Female,Medium,1.33
5319,19,Other,Low,2.54
5320,21,Male,Medium,3.24
5321,21,Female,Medium,0.68
5322,21,Female,Low,2.72
5323,17,Male,Medium,2.36
5324,22,Female,Medium,1.68
5325,21,Female,Medium,3.12
5326,16,Male,Low,3.18
5327,17,Male,Medium,4.86
5328,22,Male,Medium,2.14
5329,16,Female,High,2.66
5330,16,Female,High,0.79
5331,16,Female,Medium,2.74
5332,23,Male,Low,0.18
5333,19,Male,Medium,0.75
5334,19,Male,Low,0.86
5335,17,Female,Medium,3.16
5336,16,Other,Medium,2.84
5337,24,Female,Medium,3.99
5338,22,Male,Low,2.32
5339,19,Female,Low,2.37
5340,21,Female,Low,0.81
5341,17,Male,Low,3.71
5342,22,Female,Low,0.02
5343,17,Male,Medium,2.12
5344,23,Male,Medium,0.94
5345,23,Male,Medium,3.86
5346,16,Male,Medium,3.37
5347,23,Male,Medium,3.53
5348,17,Male,Medium,0.74
5349,21,Male,Medium,3.34
5350,16,Female,Medium,3.45
5351,20,Other,Medium,0.01
5352,22,Female,Medium,1.59
5353,16,Male,High,0.44
5354,17,Male,Medium,3.41
5355,22,Male,Medium,1.06
5356,21,Male,High,1.32
5357,18,Female,Medium,0.39
5358,17,Female,Medium,2.42
5359,19,Female,Medium,0.17
5360,18,Female,High,4.23
5361,22,Male,Medium,0.13
5362,23,Male,Medium,0.31
5363,17,Female,Medium,3.2
5364,22,Male,Low,4.58
5365,23,Male,Medium,4.46
5366,21,Male,Medium,0.42
5367,21,Male,Medium,1.44
5368,16,Male,Medium,2.61
5369,19,Female,Low,0.13
5370,16,Female,High,2.64
5371,19,Male,Low,2.24
5372,17,Male,Medium,2.94
5373,20,Female,Low,4.6
5374,24,Male,Medium,1.37
5375,18,Male,Medium,3.2
5376,23,Male,Low,2.15
5377,18,Male,Low,2.18
5378,21,Female,Medium,3.24
5379,19,Female,High,4.76
5380,23,Male,Medium,4.32
5381,21,Male,Medium,3.2
5382,23,Male,Medium,2.31
5383,16,Male,Low,2.12
5384,21,Other,High,3.94
5385,16,Female,Medium,1.09
5386,16,Female,Medium,2.94
5387,23,Female,Medium,2.52
5388,22,Female,Medium,3.25
5389,18,Female,Medium,0.94
5390,21,Male,High,3.48
5391,24,Male,Medium,3.13
5392,22,Female,High,0.9
5393,18,Male,Medium,2.25
5394,21,Other,Low,3.39
5395,19,Female,Low,4.51
5396,18,Female,Medium,0.61
5397,24,Male,Medium,0.04
5398,17,Female,Medium,0.83
5399,16,Male,Medium,4.95
5400,17,Other,Low,3.84
5401,22,Male,High,3.07
5402,16,Female,Low,0.67
5403,21,Female,Medium,2.08
5404,22,Male,Medium,3.58
5405,24,Male,Medium,4.48
5406,23,Other,Low,1.91
5407,21,Male,Low,5.0
5408,18,Female,Medium,0.7
5409,23,Male,Medium,1.93
5410,22,Female,High,4.38
5411,18,Female,Medium,3.25
5412,24,Male,Low,4.05
5413,17,Male,Low,4.54
5414,18,Female,Medium,2.54
5415,17,Male,Low,1.17
5416,16,Male,Low,3.47
5417,19,Female,Low,2.82
5418,20,Male,Medium,3.86
5419,21,Male,Medium,2.56
5420,20,Female,Medium,4.06
5421,16,Male,High,4.51
5422,18,Male,High,3.75
5423,16,Male,Medium,3.72
5424,20,Female,Low,2.94
5425,20,Female,Medium,2.36
5426,21,Female,Medium,4.86
5427,23,Male,Medium,3.23
5428,16,Male,Low,4.2
5429,19,Male,Low,2.53
5430,16,Male,Medium,2.77
5431,24,Female,Low,3.31
5432,22,Male,Medium,3.64
5433,22,Male,Medium,2.24
5434,20,Male,Low,1.78
5435,22,Female,Low,1.2
5436,17,Female,Medium,2.12
5437,19,Female,High,1.06
5438,22,Female,Low,2.08
5439,18,Female,Medium,4.37
5440,17,Male,Medium,4.89
5441,17,Male,Medium,2.89
5442,16,Female,Medium,0.73
5443,20,Female,Medium,2.14
5444,21,Female,Low,3.01
5445,21,Female,Medium,1.85
5446,24,Female,Low,1.03
5447,19,Female,Medium,1.13
5448,16,Female,Medium,2.37
5449,21,Female,Medium,1.08
5450,20,Male,High,1.25
5451,21,Female,Medium,4.37
5452,18,Female,Low,3.9
5453,17,Male,Medium,0.28
5454,21,Female,Medium,1.6
5455,16,Female,High,2.66
5456,22,Male,Medium,0.3
5457,22,Female,Medium,3.42
5458,22,Male,Medium,1.92
5459,16,Other,Low,1.99
5460,19,Female,High,1.33
5461,22,Male,Medium,1.67
5462,24,Male,Medium,4.31
5463,20,Female,Low,3.94
5464,17,Male,Medium,4.68
5465,22,Male,Low,3.49
5466,16,Female,High,2.89
5467,22,Male,Medium,1.3
5468,21,Male,Low,3.33
5469,22,Female,Low,4.53
5470,18,Female,Medium,0.35
5471,18,Female,Medium,2.22
5472,22,Female,Medium,0.75
5473,17,Male,Medium,4.05
5474,16,Male,Low,3.07
5475,24,Male,Medium,4.4
5476,24,Female,Medium,0.32
5477,22,Female,Low,4.53
5478,22,Female,Medium,0.34
5479,18,Female,Medium,1.44
5480,17,Female,High,0.78
5481,22,Male,Medium,0.73
5482,24,Male,High,0.86
5483,16,Male,Medium,2.4
5484,19,Male,Medium,3.92
5485,21,Female,Medium,4.49
5486,22,Male,High,2.83
5487,22,Female,Low,0.79
5488,17,Female,Low,0.4
5489,19,Male,Low,2.47
5490,20,Male,Medium,3.83
5491,16,Male,Low,3.1
5492,16,Male,Low,2.91
5493,18,Female,Medium,0.24
5494,18,Male,Low,2.06
5495,23,Female,Medium,2.75
5496,24,Female,High,2.99
5497,16,Female,Low,0.02
5498,17,Female,Low,1.0
5499,17,Male,Medium,4.75
5500,19,Male,High,2.54
5501,17,Male,Low,3.52
5502,22,Male,High,1.54
5503,24,Female,Medium,2.93
5504,22,Female,Medium,1.78
5505,21,Male,Medium,1.48
5506,16,Male,Low,2.06
5507,24,Male,Medium,2.3
5508,20,Female,High,1.66
5509,20,Female,Medium,1.29
5510,21,Female,Low,3.12
5511,24,Female,Medium,1.9
5512,23,Male,Low,1.01
5513,23,Male,Medium,3.79
5514,23,Male,Medium,3.62
5515,16,Male,Low,4.43
5516,16,Female,High,2.78
5517,23,Female,Low,1.4
5518,20,Female,Low,4.32
5519,24,Female,Low,1.4
5520,17,Male,Low,3.28
5521,24,Male,Low,0.95
5522,23,Female,Medium,3.15
5523,24,Female,Medium,4.2
5524,19,Male,High,2.7
5525,16,Female,Low,2.35
5526,16,Female,Medium,4.97
5527,20,Male,Low,0.11
5528,17,Female,Medium,1.66
5529,23,Male,Medium,4.59
5530,20,Female,Medium,3.21
5531,20,Female,Medium,2.71
5532,17,Other,Medium,3.19
5533,22,Male,High,1.61
5534,23,Male,Low,0.36
5535,16,Male,High,1.38
5536,17,Male,Medium,1.68
5537,19,Female,Medium,2.4
5538,20,Female,Low,1.97
5539,17,Male,Medium,2.61
5540,16,Male,Low,0.98
5541,24,Male,Medium,0.92
5542,16,Male,Medium,1.76
5543,19,Male,High,2.37
5544,17,Male,Low,1.71
5545,19,Female,Medium,2.88
5546,23,Male,Medium,1.55
5547,23,Female,Medium,0.89
5548,24,Female,Medium,4.31
5549,20,Male,High,1.0
5550,22,Female,Medium,4.83
5551,18,Female,Medium,4.94
5552,19,Female,Medium,3.48
5553,24,Male,Low,2.51
5554,16,Male,Low,3.98
5555,17,Female,Low,4.37
5556,20,Female,Medium,3.55
5557,18,Male,Medium,0.51
5558,17,Male,Medium,0.01
5559,16,Male,Medium,0.96
5560,18,Male,Medium,0.94
5561,16,Female,High,0.91
5562,16,Male,Medium,2.55
5563,16,Male,Low,2.6
5564,23,Female,Medium,3.62
5565,18,Male,Medium,1.01
5566,16,Female,Medium,0.46
5567,22,Female,Medium,3.33
5568,18,Male,Medium,2.42
5569,23,Female,Medium,3.33
5570,19,Female,Medium,1.9
5571,19,Male,Medium,3.75
5572,20,Male,Medium,3.41
5573,21,Female,Medium,3.25
5574,22,Female,Medium,0.14
5575,19,Female,Medium,4.29
5576,23,Male,Medium,1.88
5577,21,Female,Low,0.68
5578,16,Male,Medium,3.78
5579,16,Female,Medium,2.43
5580,24,Female,Low,0.16
5581,21,Female,Low,3.91
5582,23,Female,Low,2.18
5583,22,Female,Low,3.77
5584,21,Female,Medium,3.78
5585,19,Male,Medium,0.5
5586,22,Female,Low,3.07
5587,24,Female,High,1.8
5588,22,Male,High,2.73
5589,16,Female,Low,0.44
5590,24,Male,Medium,2.94
5591,19,Female,Medium,3.89
5592,18,Female,Low,4.93
5593,19,Male,Low,1.6
5594,19,Female,Low,0.78
5595,17,Male,Low,1.83
5596,16,Female,High,0.1
5597,16,Male,High,2.04
5598,23,Male,High,4.57
5599,17,Male,Medium,0.97
5600,20,Male,Medium,2.39
5601,19,Female,Medium,2.86
5602,23,Female,Medium,0.9
5603,17,Male,Medium,1.65
5604,24,Male,Low,4.56
5605,22,Male,Medium,1.48
5606,22,Female,Medium,3.18
5607,16,Female,Low,0.68
5608,17,Male,Medium,3.35
5609,19,Female,Low,1.4
5610,19,Male,Medium,1.16
5611,18,Female,Low,0.62
5612,22,Female,High,0.23
5613,23,Female,Medium,4.84
5614,17,Female,Low,2.07
5615,19,Female,Low,3.89
5616,18,Female,Medium,4.6
5617,17,Female,Low,1.02
5618,21,Male,Medium,4.35
5619,19,Male,Low,3.54
5620,21,Male,Medium,2.89
5621,17,Female,Medium,4.05
5622,19,Male,Medium,0.55
5623,21,Male,Medium,1.32
5624,20,Male,Medium,0.66
5625,18,Male,High,4.48
5626,23,Female,High,0.49
5627,22,Female,Medium,4.9
5628,18,Female,Medium,0.55
5629,21,Female,Low,3.31
5630,19,Female,Medium,3.3
5631,20,Female,Low,4.66
5632,20,Male,High,1.62
5633,22,Female,Low,1.66
5634,20,Male,Low,4.23
5635,18,Male,Medium,4.89
5636,20,Female,Medium,0.15
5637,22,Male,Medium,3.18
5638,20,Male,Medium,1.22
5639,20,Male,Low,3.64
5640,24,Male,Medium,3.86
5641,18,Male,High,3.81
5642,21,Male,Low,2.18
5643,16,Female,Medium,0.79
5644,20,Female,Medium,2.92
5645,23,Male,Medium,3.95
5646,20,Female,Low,4.56
5647,24,Male,Low,2.26
5648,21,Male,Medium,1.23
5649,23,Male,Medium,0.59
5650,23,Female,Medium,3.99
5651,18,Male,High,2.68
5652,22,Female,High,3.37
5653,22,Female,Medium,0.8
5654,21,Female,Medium,0.03
5655,22,Female,Low,4.84
5656,17,Female,Low,4.05
5657,24,Male,Low,2.0
5658,16,Male,Medium,2.29
5659,16,Female,Medium,4.65
5660,18,Female,Medium,1.04
5661,18,Male,Medium,4.01
5662,16,Male,Medium,0.09
5663,22,Male,Low,4.38
5664,19,Male,Low,2.95
5665,17,Male,Medium,2.39
5666,20,Female,Medium,3.53
5667,21,Female,High,0.34
5668,24,Female,Low,0.98
5669,19,Female,High,2.03
5670,17,Female,Medium,3.09
5671,20,Male,Medium,0.72
5672,18,Male,Low,1.9
5673,17,Female,Low,1.3
5674,16,Female,Medium,3.23
5675,17,Male,Medium,4.6
5676,21,Other,Low,0.83
5677,23,Male,Medium,0.95
5678,18,Male,Low,3.0
5679,24,Male,Medium,2.27
5680,24,Male,High,3.59
5681,17,Female,Medium,1.44
5682,23,Female,High,2.72
5683,20,Male,Low,1.93
5684,19,Female,Low,1.41
5685,20,Female,Low,3.65
5686,19,Female,Medium,3.98
5687,23,Female,Low,1.64
5688,19,Male,Medium,3.11
5689,21,Female,Medium,0.89
5690,17,Male,Low,3.95
5691,20,Female,Medium,1.41
5692,21,Male,High,0.85
5693,20,Female,Medium,4.7
5694,17,Female,Medium,2.11
5695,22,Male,Low,3.22
5696,19,Male,Low,4.05
5697,23,Female,Medium,3.43
5698,22,Female,High,2.82
5699,22,Male,Medium,1.86
5700,24,Female,Medium,4.59
5701,16,Male,Medium,0.67
5702,21,Male,Medium,4.42
5703,21,Male,Medium,3.55
5704,21,Male,High,2.86
5705,21,Female,Medium,1.62
5706,22,Other,Medium,0.73
5707,21,Male,Medium,2.22
5708,16,Female,Medium,3.92
5709,18,Male,Low,3.73
5710,17,Female,High,3.23
5711,21,Male,Low,4.96
5712,23,Female,Medium,4.86
5713,18,Female,Medium,2.0
5714,23,Male,Medium,0.96
5715,23,Female,Low,2.32
5716,20,Male,High,4.22
5717,23,Male,Medium,2.29
5718,21,Male,Low,1.68
5719,20,Male,Low,3.71
5720,24,Male,Medium,3.25
5721,22,Male,Low,4.84
5722,23,Male,Low,2.75
5723,16,Male,Medium,4.84
5724,17,Female,Medium,1.45
5725,23,Female,Medium,4.32
5726,24,Male,Medium,1.75
5727,19,Male,Low,4.05
5728,24,Male,Medium,4.63
5729,19,Female,Medium,3.12
5730,24,Female,Low,3.64
5731,22,Male,Medium,4.79
5732,17,Male,High,1.88
5733,24,Male,High,2.56
5734,19,Male,Low,4.49
5735,23,Female,High,3.36
5736,22,Female,Medium,4.37
5737,22,Male,Medium,3.09
5738,23,Female,Medium,3.7
5739,16,Male,Medium,0.07
5740,20,Male,Medium,1.7
5741,17,Female,Medium,3.85
