student_id,gaming_hours,gaming_genre
7716,6.78,FPS
7717,1.97,Casual
7718,5.92,Casual
7719,6.25,RPG
7720,3.18,FPS
7721,3.07,FPS
7722,5.26,FPS
7723,0.75,Casual
7724,5.88,RPG
7725,0.34,Casual
7726,1.52,RPG
7727,5.31,RPG
7728,0.79,RPG
7729,7.77,FPS
7730,6.95,RPG
7731,5.01,Casual
7732,6.55,RPG
7733,7.1,RPG
7734,2.08,RPG
7735,6.8,FPS
7736,1.56,RPG
7737,3.31,FPS
7738,4.47,Casual
7739,5.71,FPS
7740,0.24,RPG
7741,2.32,FPS
7742,4.87,FPS
7743,2.86,RPG
7744,6.2,Casual
7745,5.21,Casual
7746,1.88,FPS
7747,1.17,RPG
7748,5.03,FPS
7749,3.6,RPG
7750,1.35,FPS
7751,2.61,Casual
7752,2.42,FPS
7753,0.87,FPS
7754,4.38,Casual
7755,6.11,Casual
7756,4.6,FPS
7757,6.61,FPS
7758,1.02,Casual
7759,3.48,RPG
7760,4.88,Casual
7761,5.41,FPS
7762,5.57,FPS
7763,5.83,FPS
7764,5.21,RPG
7765,0.75,Casual
7766,5.56,Casual
7767,5.8,Casual
7768,7.95,FPS
7769,5.55,Casual
7770,5.49,Casual
7771,4.12,Casual
7772,6.94,RPG
7773,7.97,RPG
7774,6.23,RPG
7775,4.9,RPG
7776,0.63,FPS
7777,5.81,RPG
7778,5.67,Casual
7779,6.2,FPS
7780,1.0,RPG
7781,5.23,RPG
7782,2.37,Casual
7783,6.08,RPG
7784,1.92,RPG
7785,5.47,RPG
7786,2.36,FPS
7787,0.07,FPS
7788,5.07,FPS
7789,0.91,FPS
7790,5.27,RPG
7791,7.4,Casual
7792,7.75,FPS
7793,1.89,Casual
7794,6.47,RPG
7795,2.83,FPS
7796,7.2,FPS
7797,6.3,Casual
7798,0.59,RPG
7799,3.26,FPS
7800,2.7,FPS
7801,6.28,Casual
7802,3.28,FPS
7803,5.48,Casual
7804,4.82,FPS
7805,7.81,RPG
7806,7.5,RPG
7807,3.42,RPG
7808,5.79,FPS
7809,6.64,FPS
7810,7.19,Casual
7811,0.55,FPS
7812,2.42,RPG
7813,2.56,Casual
7814,3.48,Casual
7815,1.35,FPS
7816,3.97,RPG
7817,5.31,RPG
7818,3.98,FPS
7819,5.33,FPS
7820,0.53,FPS
7821,7.01,RPG
7822,7.51,Casual
7823,4.94,Casual
7824,7.05,Casual
7825,1.05,RPG
7826,6.38,Casual
7827,0.95,RPG
7828,3.26,RPG
7829,2.59,Casual
7830,4.68,FPS
7831,2.41,FPS
7832,5.1,Casual
7833,2.94,Casual
7834,6.89,FPS
7835,5.07,Casual
7836,1.72,RPG
7837,2.69,Casual
7838,6.78,FPS
7839,3.09,Casual
7840,4.29,Casual
7841,5.19,RPG
7842,2.78,Casual
7843,2.35,Casual
7844,3.8,RPG
7845,1.72,Casual
7846,2.27,Casual
7847,0.5,FPS
7848,2.43,FPS
7849,2.57,FPS
7850,7.69,RPG
7851,4.72,FPS
7852,6.3,FPS
7853,0.36,Casual
7854,0.85,Casual
7855,6.52,Casual
7856,4.99,Casual
7857,1.53,FPS
7858,3.24,RPG
7859,4.31,FPS
7860,6.75,RPG
7861,0.48,FPS
7862,4.77,FPS
7863,5.74,FPS
7864,7.82,RPG
7865,6.46,Casual
7866,2.21,FPS
7867,5.68,RPG
7868,6.11,RPG
7869,5.84,RPG
7870,6.56,Casual
7871,7.23,FPS
7872,0.79,FPS
7873,0.84,FPS
7874,6.37,RPG
7875,2.02,FPS
7876,0.47,FPS
7877,3.21,Casual
7878,6.56,FPS
7879,1.01,RPG
7880,5.37,Casual
7881,0.03,RPG
7882,0.88,RPG
7883,2.81,FPS
7884,0.67,RPG
7885,6.77,Casual
7886,6.91,Casual
7887,6.04,RPG
7888,1.94,Casual
7889,4.19,FPS
7890,1.47,FPS
7891,2.25,Casual
7892,4.13,FPS
7893,5.88,Casual
7894,0.76,RPG
7895,2.37,RPG
7896,7.41,Casual
7897,3.43,Casual
7898,7.51,Casual
7899,7.93,RPG
7900,4.21,RPG
7901,2.3,Casual
7902,6.33,Casual
7903,1.27,FPS
7904,2.02,Casual
7905,6.28,Casual
7906,3.47,RPG
7907,1.61,RPG
7908,5.21,RPG
7909,5.86,FPS
7910,1.0,FPS
7911,2.22,Casual
7912,1.77,RPG
7913,3.04,FPS
7914,6.11,RPG
7915,5.71,FPS
7916,5.3,Casual
7917,0.05,RPG
7918,1.14,RPG
7919,1.79,FPS
7920,2.18,Casual
7921,1.17,Casual
7922,3.28,Casual
7923,0.6,RPG
7924,6.0,Casual
7925,6.3,FPS
7926,4.59,FPS
7927,0.72,RPG
7928,7.12,FPS
7929,7.73,FPS
7930,1.62,RPG
7931,5.64,RPG
7932,6.74,Casual
7933,4.32,FPS
7934,2.59,Casual
7935,3.83,FPS
7936,4.1,RPG
7937,3.21,FPS
7938,7.44,RPG
7939,5.95,Casual
7940,1.93,Casual
7941,4.68,FPS
7942,5.51,RPG
7943,1.12,RPG
7944,2.87,FPS
7945,7.24,Casual
7946,4.54,FPS
7947,1.74,RPG
7948,0.98,FPS
7949,4.15,FPS
7950,4.38,Casual
7951,2.68,FPS
7952,5.04,FPS
7953,0.55,Casual
7954,1.16,FPS
7955,4.37,RPG
7956,0.49,RPG
7957,7.05,Casual
7958,1.14,Casual
7959,5.39,Casual
7960,3.13,RPG
7961,3.2,FPS
7962,6.12,FPS
7963,4.0,Casual
7964,5.81,RPG
7965,4.04,FPS
7966,4.74,Casual
7967,6.09,FPS
7968,4.86,RPG
7969,4.92,Casual
7970,6.31,Casual
7971,7.59,FPS
7972,3.01,RPG
7973,4.62,FPS
7974,0.69,RPG
7975,2.87,RPG
7976,3.3,Casual
7977,6.68,FPS
7978,4.11,Casual
7979,5.85,Casual
7980,0.15,RPG
7981,3.72,FPS
7982,7.21,FPS
7983,1.79,Casual
7984,0.25,Casual
7985,3.47,RPG
7986,5.64,Casual
7987,3.64,RPG
7988,3.68,Casual
7989,5.36,FPS
7990,2.04,Casual
7991,6.02,Casual
7992,1.22,Casual
7993,3.17,Casual
7994,5.25,FPS
7995,6.63,RPG
7996,6.33,FPS
7997,5.77,FPS
7998,2.87,FPS
7999,0.98,FPS
8000,1.73,RPG
